iban,type,Balance,openingsDate,company,accountmanager
NL74BEEH0010009029,RETAIL_CHECKING,0,11-09-2009,null,null
NL47BEEH0010009030,RETAIL_SAVING,0,11-09-2009,null,null
NL20BEEH0010009031,RETAIL_CHECKING,0,11-09-2009,null,null
NL90BEEH0010009032,RETAIL_SAVING,0,11-09-2009,null,null
NL63BEEH0010009033,RETAIL_CHECKING,0,11-09-2009,null,null
NL36BEEH0010009034,RETAIL_SAVING,0,11-09-2009,null,null
NL09BEEH0010009035,RETAIL_CHECKING,0,11-09-2009,null,null
NL79BEEH0010009036,RETAIL_SAVING,0,11-09-2009,null,null
NL52BEEH0010009037,RETAIL_CHECKING,0,11-09-2009,null,null
NL25BEEH0010009038,RETAIL_SAVING,0,11-09-2009,null,null
NL95BEEH0010009039,RETAIL_CHECKING,0,11-09-2009,null,null
NL68BEEH0010009040,RETAIL_SAVING,0,11-09-2009,null,null
NL41BEEH0010009041,RETAIL_CHECKING,0,11-09-2009,null,null
NL14BEEH0010009042,RETAIL_SAVING,0,11-09-2009,null,null
NL84BEEH0010009043,RETAIL_CHECKING,0,11-09-2009,null,null
NL57BEEH0010009044,RETAIL_SAVING,0,11-09-2009,null,null
NL30BEEH0010009045,RETAIL_CHECKING,0,11-09-2009,null,null
NL03BEEH0010009046,RETAIL_SAVING,0,11-09-2009,null,null
NL73BEEH0010009047,RETAIL_CHECKING,0,11-09-2009,null,null
NL46BEEH0010009048,RETAIL_SAVING,0,11-09-2009,null,null
NL19BEEH0010009049,RETAIL_CHECKING,0,11-09-2009,null,null
NL89BEEH0010009050,RETAIL_SAVING,0,11-09-2009,null,null
NL62BEEH0010009051,RETAIL_CHECKING,0,11-09-2009,null,null
NL35BEEH0010009052,RETAIL_SAVING,0,11-09-2009,null,null
NL08BEEH0010009053,RETAIL_CHECKING,0,11-09-2009,null,null
NL78BEEH0010009054,RETAIL_SAVING,0,11-09-2009,null,null
NL51BEEH0010009055,RETAIL_CHECKING,0,11-09-2009,null,null
NL24BEEH0010009056,RETAIL_SAVING,0,11-09-2009,null,null
NL94BEEH0010009057,RETAIL_CHECKING,0,11-09-2009,null,null
NL67BEEH0010009058,RETAIL_SAVING,0,11-09-2009,null,null
NL40BEEH0010009059,RETAIL_CHECKING,0,11-09-2009,null,null
NL13BEEH0010009060,RETAIL_SAVING,0,11-09-2009,null,null
NL83BEEH0010009061,RETAIL_CHECKING,0,11-09-2009,null,null
NL56BEEH0010009062,RETAIL_SAVING,0,11-09-2009,null,null
NL29BEEH0010009063,RETAIL_CHECKING,0,11-09-2009,null,null
NL02BEEH0010009064,RETAIL_SAVING,0,11-09-2009,null,null
NL72BEEH0010009065,RETAIL_CHECKING,0,11-09-2009,null,null
NL45BEEH0010009066,RETAIL_SAVING,0,11-09-2009,null,null
NL18BEEH0010009067,RETAIL_CHECKING,0,11-09-2009,null,null
NL88BEEH0010009068,RETAIL_SAVING,0,11-09-2009,null,null
NL61BEEH0010009069,RETAIL_CHECKING,0,11-09-2009,null,null
NL34BEEH0010009070,RETAIL_SAVING,0,11-09-2009,null,null
NL07BEEH0010009071,RETAIL_CHECKING,0,11-09-2009,null,null
NL77BEEH0010009072,RETAIL_SAVING,0,11-09-2009,null,null
NL50BEEH0010009073,RETAIL_CHECKING,0,11-09-2009,null,null
NL23BEEH0010009074,RETAIL_SAVING,0,11-09-2009,null,null
NL93BEEH0010009075,RETAIL_CHECKING,0,11-09-2009,null,null
NL66BEEH0010009076,RETAIL_SAVING,0,11-09-2009,null,null
NL39BEEH0010009077,RETAIL_CHECKING,0,11-09-2009,null,null
NL12BEEH0010009078,RETAIL_SAVING,0,11-09-2009,null,null
NL82BEEH0010009079,RETAIL_CHECKING,0,11-09-2009,null,null
NL55BEEH0010009080,RETAIL_SAVING,0,11-09-2009,null,null
NL28BEEH0010009081,RETAIL_CHECKING,0,11-09-2009,null,null
NL98BEEH0010009082,RETAIL_SAVING,0,11-09-2009,null,null
NL71BEEH0010009083,RETAIL_CHECKING,0,11-09-2009,null,null
NL44BEEH0010009084,RETAIL_SAVING,0,11-09-2009,null,null
NL17BEEH0010009085,RETAIL_CHECKING,0,11-09-2009,null,null
NL87BEEH0010009086,RETAIL_SAVING,0,11-09-2009,null,null
NL60BEEH0010009087,RETAIL_CHECKING,0,11-09-2009,null,null
NL33BEEH0010009088,RETAIL_SAVING,0,11-09-2009,null,null
NL06BEEH0010009089,RETAIL_CHECKING,0,11-09-2009,null,null
NL76BEEH0010009090,RETAIL_SAVING,0,11-09-2009,null,null
NL49BEEH0010009091,RETAIL_CHECKING,0,11-09-2009,null,null
NL22BEEH0010009092,RETAIL_SAVING,0,11-09-2009,null,null
NL92BEEH0010009093,RETAIL_CHECKING,0,11-09-2009,null,null
NL65BEEH0010009094,RETAIL_SAVING,0,11-09-2009,null,null
NL38BEEH0010009095,RETAIL_CHECKING,0,11-09-2009,null,null
NL11BEEH0010009096,RETAIL_SAVING,0,11-09-2009,null,null
NL81BEEH0010009097,RETAIL_CHECKING,0,11-09-2009,null,null
NL54BEEH0010009098,RETAIL_SAVING,0,11-09-2009,null,null
NL27BEEH0010009099,RETAIL_CHECKING,0,11-09-2009,null,null
NL97BEEH0010009100,RETAIL_SAVING,0,11-09-2009,null,null
NL70BEEH0010009101,RETAIL_CHECKING,0,11-09-2009,null,null
NL43BEEH0010009102,RETAIL_SAVING,0,11-09-2009,null,null
NL16BEEH0010009103,RETAIL_CHECKING,0,11-09-2009,null,null
NL86BEEH0010009104,RETAIL_SAVING,0,11-09-2009,null,null
NL59BEEH0010009105,RETAIL_CHECKING,0,11-09-2009,null,null
NL32BEEH0010009106,RETAIL_SAVING,0,11-09-2009,null,null
NL05BEEH0010009107,RETAIL_CHECKING,0,11-09-2009,null,null
NL75BEEH0010009108,RETAIL_SAVING,0,11-09-2009,null,null
NL48BEEH0010009109,RETAIL_CHECKING,0,11-09-2009,null,null
NL21BEEH0010009110,RETAIL_SAVING,0,11-09-2009,null,null
NL91BEEH0010009111,RETAIL_CHECKING,0,11-09-2009,null,null
NL64BEEH0010009112,RETAIL_SAVING,0,11-09-2009,null,null
NL37BEEH0010009113,RETAIL_CHECKING,0,11-09-2009,null,null
NL10BEEH0010009114,RETAIL_SAVING,0,11-09-2009,null,null
NL80BEEH0010009115,RETAIL_CHECKING,0,11-09-2009,null,null
NL53BEEH0010009116,RETAIL_SAVING,0,11-09-2009,null,null
NL26BEEH0010009117,RETAIL_CHECKING,0,11-09-2009,null,null
NL96BEEH0010009118,RETAIL_SAVING,0,11-09-2009,null,null
NL69BEEH0010009119,RETAIL_CHECKING,0,11-09-2009,null,null
NL42BEEH0010009120,RETAIL_SAVING,0,11-09-2009,null,null
NL15BEEH0010009121,RETAIL_CHECKING,0,11-09-2009,null,null
NL85BEEH0010009122,RETAIL_SAVING,0,11-09-2009,null,null
NL58BEEH0010009123,RETAIL_CHECKING,0,11-09-2009,null,null
NL31BEEH0010009124,RETAIL_SAVING,0,11-09-2009,null,null
NL04BEEH0010009125,RETAIL_CHECKING,0,11-09-2009,null,null
NL74BEEH0010009126,RETAIL_SAVING,0,11-09-2009,null,null
NL47BEEH0010009127,RETAIL_CHECKING,0,11-09-2009,null,null
NL20BEEH0010009128,RETAIL_SAVING,0,11-09-2009,null,null
NL90BEEH0010009129,RETAIL_CHECKING,0,11-09-2009,null,null
NL63BEEH0010009130,RETAIL_SAVING,0,11-09-2009,null,null
NL36BEEH0010009131,RETAIL_CHECKING,0,11-09-2009,null,null
NL09BEEH0010009132,RETAIL_SAVING,0,11-09-2009,null,null
NL79BEEH0010009133,RETAIL_CHECKING,0,11-09-2009,null,null
NL52BEEH0010009134,RETAIL_SAVING,0,11-09-2009,null,null
NL25BEEH0010009135,RETAIL_CHECKING,0,11-09-2009,null,null
NL95BEEH0010009136,RETAIL_SAVING,0,11-09-2009,null,null
NL68BEEH0010009137,RETAIL_CHECKING,0,11-09-2009,null,null
NL41BEEH0010009138,RETAIL_SAVING,0,11-09-2009,null,null
NL14BEEH0010009139,RETAIL_CHECKING,0,11-09-2009,null,null
NL84BEEH0010009140,RETAIL_SAVING,0,11-09-2009,null,null
NL57BEEH0010009141,RETAIL_CHECKING,0,11-09-2009,null,null
NL30BEEH0010009142,RETAIL_SAVING,0,11-09-2009,null,null
NL03BEEH0010009143,RETAIL_CHECKING,0,11-09-2009,null,null
NL73BEEH0010009144,RETAIL_SAVING,0,11-09-2009,null,null
NL46BEEH0010009145,RETAIL_CHECKING,0,11-09-2009,null,null
NL19BEEH0010009146,RETAIL_SAVING,0,11-09-2009,null,null
NL89BEEH0010009147,RETAIL_CHECKING,0,11-09-2009,null,null
NL62BEEH0010009148,RETAIL_SAVING,0,11-09-2009,null,null
NL35BEEH0010009149,RETAIL_CHECKING,0,11-09-2009,null,null
NL08BEEH0010009150,RETAIL_SAVING,0,11-09-2009,null,null
NL78BEEH0010009151,RETAIL_CHECKING,0,11-09-2009,null,null
NL51BEEH0010009152,RETAIL_SAVING,0,11-09-2009,null,null
NL24BEEH0010009153,RETAIL_CHECKING,0,11-09-2009,null,null
NL94BEEH0010009154,RETAIL_SAVING,0,11-09-2009,null,null
NL67BEEH0010009155,RETAIL_CHECKING,0,11-09-2009,null,null
NL40BEEH0010009156,RETAIL_SAVING,0,11-09-2009,null,null
NL13BEEH0010009157,RETAIL_CHECKING,0,11-09-2009,null,null
NL83BEEH0010009158,RETAIL_SAVING,0,11-09-2009,null,null
NL56BEEH0010009159,RETAIL_CHECKING,0,11-09-2009,null,null
NL29BEEH0010009160,RETAIL_SAVING,0,11-09-2009,null,null
NL02BEEH0010009161,RETAIL_CHECKING,0,11-09-2009,null,null
NL72BEEH0010009162,RETAIL_SAVING,0,11-09-2009,null,null
NL45BEEH0010009163,RETAIL_CHECKING,0,11-09-2009,null,null
NL18BEEH0010009164,RETAIL_SAVING,0,11-09-2009,null,null
NL88BEEH0010009165,RETAIL_CHECKING,0,11-09-2009,null,null
NL61BEEH0010009166,RETAIL_SAVING,0,11-09-2009,null,null
NL34BEEH0010009167,RETAIL_CHECKING,0,11-09-2009,null,null
NL07BEEH0010009168,RETAIL_SAVING,0,11-09-2009,null,null
NL77BEEH0010009169,RETAIL_CHECKING,0,11-09-2009,null,null
NL50BEEH0010009170,RETAIL_SAVING,0,11-09-2009,null,null
NL23BEEH0010009171,RETAIL_CHECKING,0,11-09-2009,null,null
NL93BEEH0010009172,RETAIL_SAVING,0,11-09-2009,null,null
NL66BEEH0010009173,RETAIL_CHECKING,0,11-09-2009,null,null
NL39BEEH0010009174,RETAIL_SAVING,0,11-09-2009,null,null
NL12BEEH0010009175,RETAIL_CHECKING,0,11-09-2009,null,null
NL82BEEH0010009176,RETAIL_SAVING,0,11-09-2009,null,null
NL55BEEH0010009177,RETAIL_CHECKING,0,11-09-2009,null,null
NL28BEEH0010009178,RETAIL_SAVING,0,11-09-2009,null,null
NL98BEEH0010009179,RETAIL_CHECKING,0,11-09-2009,null,null
NL71BEEH0010009180,RETAIL_SAVING,0,11-09-2009,null,null
NL44BEEH0010009181,RETAIL_CHECKING,0,11-09-2009,null,null
NL17BEEH0010009182,RETAIL_SAVING,0,11-09-2009,null,null
NL87BEEH0010009183,RETAIL_CHECKING,0,11-09-2009,null,null
NL60BEEH0010009184,RETAIL_SAVING,0,11-09-2009,null,null
NL33BEEH0010009185,RETAIL_CHECKING,0,11-09-2009,null,null
NL06BEEH0010009186,RETAIL_SAVING,0,11-09-2009,null,null
NL76BEEH0010009187,RETAIL_CHECKING,0,11-09-2009,null,null
NL49BEEH0010009188,RETAIL_SAVING,0,11-09-2009,null,null
NL22BEEH0010009189,RETAIL_CHECKING,0,11-09-2009,null,null
NL92BEEH0010009190,RETAIL_SAVING,0,11-09-2009,null,null
NL65BEEH0010009191,RETAIL_CHECKING,0,11-09-2009,null,null
NL38BEEH0010009192,RETAIL_SAVING,0,11-09-2009,null,null
NL11BEEH0010009193,RETAIL_CHECKING,0,11-09-2009,null,null
NL81BEEH0010009194,RETAIL_SAVING,0,11-09-2009,null,null
NL54BEEH0010009195,RETAIL_CHECKING,0,11-09-2009,null,null
NL27BEEH0010009196,RETAIL_SAVING,0,11-09-2009,null,null
NL97BEEH0010009197,RETAIL_CHECKING,0,11-09-2009,null,null
NL70BEEH0010009198,RETAIL_SAVING,0,11-09-2009,null,null
NL43BEEH0010009199,RETAIL_CHECKING,0,11-09-2009,null,null
NL16BEEH0010009200,RETAIL_SAVING,0,11-09-2009,null,null
NL86BEEH0010009201,RETAIL_CHECKING,0,11-09-2009,null,null
NL59BEEH0010009202,RETAIL_SAVING,0,11-09-2009,null,null
NL32BEEH0010009203,RETAIL_CHECKING,0,11-09-2009,null,null
NL05BEEH0010009204,RETAIL_SAVING,0,11-09-2009,null,null
NL75BEEH0010009205,RETAIL_CHECKING,0,11-09-2009,null,null
NL48BEEH0010009206,RETAIL_SAVING,0,11-09-2009,null,null
NL21BEEH0010009207,RETAIL_CHECKING,0,11-09-2009,null,null
NL91BEEH0010009208,RETAIL_SAVING,0,11-09-2009,null,null
NL64BEEH0010009209,RETAIL_CHECKING,0,11-09-2009,null,null
NL37BEEH0010009210,RETAIL_SAVING,0,11-09-2009,null,null
NL10BEEH0010009211,RETAIL_CHECKING,0,11-09-2009,null,null
NL80BEEH0010009212,RETAIL_SAVING,0,11-09-2009,null,null
NL53BEEH0010009213,RETAIL_CHECKING,0,11-09-2009,null,null
NL26BEEH0010009214,RETAIL_SAVING,0,11-09-2009,null,null
NL96BEEH0010009215,RETAIL_CHECKING,0,11-09-2009,null,null
NL69BEEH0010009216,RETAIL_SAVING,0,11-09-2009,null,null
NL42BEEH0010009217,RETAIL_CHECKING,0,11-09-2009,null,null
NL15BEEH0010009218,RETAIL_SAVING,0,11-09-2009,null,null
NL85BEEH0010009219,RETAIL_CHECKING,0,11-09-2009,null,null
NL58BEEH0010009220,RETAIL_SAVING,0,11-09-2009,null,null
NL31BEEH0010009221,RETAIL_CHECKING,0,11-09-2009,null,null
NL04BEEH0010009222,RETAIL_SAVING,0,11-09-2009,null,null
NL74BEEH0010009223,RETAIL_CHECKING,0,11-09-2009,null,null
NL47BEEH0010009224,RETAIL_SAVING,0,11-09-2009,null,null
NL20BEEH0010009225,RETAIL_CHECKING,0,11-09-2009,null,null
NL90BEEH0010009226,RETAIL_SAVING,0,11-09-2009,null,null
NL63BEEH0010009227,RETAIL_CHECKING,0,11-09-2009,null,null
NL36BEEH0010009228,RETAIL_SAVING,0,11-09-2009,null,null
NL09BEEH0010009229,RETAIL_CHECKING,0,11-09-2009,null,null
NL79BEEH0010009230,RETAIL_SAVING,0,11-09-2009,null,null
NL52BEEH0010009231,RETAIL_CHECKING,0,11-09-2009,null,null
NL25BEEH0010009232,RETAIL_SAVING,0,11-09-2009,null,null
NL95BEEH0010009233,RETAIL_CHECKING,0,11-09-2009,null,null
NL68BEEH0010009234,RETAIL_SAVING,0,11-09-2009,null,null
NL41BEEH0010009235,RETAIL_CHECKING,0,11-09-2009,null,null
NL14BEEH0010009236,RETAIL_SAVING,0,11-09-2009,null,null
NL84BEEH0010009237,RETAIL_CHECKING,0,11-09-2009,null,null
NL57BEEH0010009238,RETAIL_SAVING,0,11-09-2009,null,null
NL30BEEH0010009239,RETAIL_CHECKING,0,11-09-2009,null,null
NL03BEEH0010009240,RETAIL_SAVING,0,11-09-2009,null,null
NL73BEEH0010009241,RETAIL_CHECKING,0,11-09-2009,null,null
NL46BEEH0010009242,RETAIL_SAVING,0,11-09-2009,null,null
NL19BEEH0010009243,RETAIL_CHECKING,0,11-09-2009,null,null
NL89BEEH0010009244,RETAIL_SAVING,0,11-09-2009,null,null
NL62BEEH0010009245,RETAIL_CHECKING,0,11-09-2009,null,null
NL35BEEH0010009246,RETAIL_SAVING,0,11-09-2009,null,null
NL08BEEH0010009247,RETAIL_CHECKING,0,11-09-2009,null,null
NL78BEEH0010009248,RETAIL_SAVING,0,11-09-2009,null,null
NL51BEEH0010009249,RETAIL_CHECKING,0,11-09-2009,null,null
NL24BEEH0010009250,RETAIL_SAVING,0,11-09-2009,null,null
NL94BEEH0010009251,RETAIL_CHECKING,0,11-09-2009,null,null
NL67BEEH0010009252,RETAIL_SAVING,0,11-09-2009,null,null
NL40BEEH0010009253,RETAIL_CHECKING,0,11-09-2009,null,null
NL13BEEH0010009254,RETAIL_SAVING,0,11-09-2009,null,null
NL83BEEH0010009255,RETAIL_CHECKING,0,11-09-2009,null,null
NL56BEEH0010009256,RETAIL_SAVING,0,11-09-2009,null,null
NL29BEEH0010009257,RETAIL_CHECKING,0,11-09-2009,null,null
NL02BEEH0010009258,RETAIL_SAVING,0,11-09-2009,null,null
NL72BEEH0010009259,RETAIL_CHECKING,0,11-09-2009,null,null
NL45BEEH0010009260,RETAIL_SAVING,0,11-09-2009,null,null
NL18BEEH0010009261,RETAIL_CHECKING,0,11-09-2009,null,null
NL88BEEH0010009262,RETAIL_SAVING,0,11-09-2009,null,null
NL61BEEH0010009263,RETAIL_CHECKING,0,11-09-2009,null,null
NL34BEEH0010009264,RETAIL_SAVING,0,11-09-2009,null,null
NL07BEEH0010009265,RETAIL_CHECKING,0,11-09-2009,null,null
NL77BEEH0010009266,RETAIL_SAVING,0,11-09-2009,null,null
NL50BEEH0010009267,RETAIL_CHECKING,0,11-09-2009,null,null
NL23BEEH0010009268,RETAIL_SAVING,0,11-09-2009,null,null
NL93BEEH0010009269,RETAIL_CHECKING,0,11-09-2009,null,null
NL66BEEH0010009270,RETAIL_SAVING,0,11-09-2009,null,null
NL39BEEH0010009271,RETAIL_CHECKING,0,11-09-2009,null,null
NL12BEEH0010009272,RETAIL_SAVING,0,11-09-2009,null,null
NL82BEEH0010009273,RETAIL_CHECKING,0,11-09-2009,null,null
NL55BEEH0010009274,RETAIL_SAVING,0,11-09-2009,null,null
NL28BEEH0010009275,RETAIL_CHECKING,0,11-09-2009,null,null
NL98BEEH0010009276,RETAIL_SAVING,0,11-09-2009,null,null
NL71BEEH0010009277,RETAIL_CHECKING,0,11-09-2009,null,null
NL44BEEH0010009278,RETAIL_SAVING,0,11-09-2009,null,null
NL17BEEH0010009279,RETAIL_CHECKING,0,11-09-2009,null,null
NL87BEEH0010009280,RETAIL_SAVING,0,11-09-2009,null,null
NL60BEEH0010009281,RETAIL_CHECKING,0,11-09-2009,null,null
NL33BEEH0010009282,RETAIL_SAVING,0,11-09-2009,null,null
NL06BEEH0010009283,RETAIL_CHECKING,0,11-09-2009,null,null
NL76BEEH0010009284,RETAIL_SAVING,0,11-09-2009,null,null
NL49BEEH0010009285,RETAIL_CHECKING,0,11-09-2009,null,null
NL22BEEH0010009286,RETAIL_SAVING,0,11-09-2009,null,null
NL92BEEH0010009287,RETAIL_CHECKING,0,11-09-2009,null,null
NL65BEEH0010009288,RETAIL_SAVING,0,11-09-2009,null,null
NL38BEEH0010009289,RETAIL_CHECKING,0,11-09-2009,null,null
NL11BEEH0010009290,RETAIL_SAVING,0,11-09-2009,null,null
NL81BEEH0010009291,RETAIL_CHECKING,0,11-09-2009,null,null
NL54BEEH0010009292,RETAIL_SAVING,0,11-09-2009,null,null
NL27BEEH0010009293,RETAIL_CHECKING,0,11-09-2009,null,null
NL97BEEH0010009294,RETAIL_SAVING,0,11-09-2009,null,null
NL70BEEH0010009295,RETAIL_CHECKING,0,11-09-2009,null,null
NL43BEEH0010009296,RETAIL_SAVING,0,11-09-2009,null,null
NL16BEEH0010009297,RETAIL_CHECKING,0,11-09-2009,null,null
NL86BEEH0010009298,RETAIL_SAVING,0,11-09-2009,null,null
NL59BEEH0010009299,RETAIL_CHECKING,0,11-09-2009,null,null
NL32BEEH0010009300,RETAIL_SAVING,0,11-09-2009,null,null
NL05BEEH0010009301,RETAIL_CHECKING,0,11-09-2009,null,null
NL75BEEH0010009302,RETAIL_SAVING,0,11-09-2009,null,null
NL48BEEH0010009303,RETAIL_CHECKING,0,11-09-2009,null,null
NL21BEEH0010009304,RETAIL_SAVING,0,11-09-2009,null,null
NL91BEEH0010009305,RETAIL_CHECKING,0,11-09-2009,null,null
NL64BEEH0010009306,RETAIL_SAVING,0,11-09-2009,null,null
NL37BEEH0010009307,RETAIL_CHECKING,0,11-09-2009,null,null
NL10BEEH0010009308,RETAIL_SAVING,0,11-09-2009,null,null
NL80BEEH0010009309,RETAIL_CHECKING,0,11-09-2009,null,null
NL53BEEH0010009310,RETAIL_SAVING,0,11-09-2009,null,null
NL26BEEH0010009311,RETAIL_CHECKING,0,11-09-2009,null,null
NL96BEEH0010009312,RETAIL_SAVING,0,11-09-2009,null,null
NL69BEEH0010009313,RETAIL_CHECKING,0,11-09-2009,null,null
NL42BEEH0010009314,RETAIL_SAVING,0,11-09-2009,null,null
NL15BEEH0010009315,RETAIL_CHECKING,0,11-09-2009,null,null
NL85BEEH0010009316,RETAIL_SAVING,0,11-09-2009,null,null
NL58BEEH0010009317,RETAIL_CHECKING,0,11-09-2009,null,null
NL31BEEH0010009318,RETAIL_SAVING,0,11-09-2009,null,null
NL04BEEH0010009319,RETAIL_CHECKING,0,11-09-2009,null,null
NL74BEEH0010009320,RETAIL_SAVING,0,11-09-2009,null,null
NL47BEEH0010009321,RETAIL_CHECKING,0,11-09-2009,null,null
NL20BEEH0010009322,RETAIL_SAVING,0,11-09-2009,null,null
NL90BEEH0010009323,RETAIL_CHECKING,0,11-09-2009,null,null
NL63BEEH0010009324,RETAIL_SAVING,0,11-09-2009,null,null
NL36BEEH0010009325,RETAIL_CHECKING,0,11-09-2009,null,null
NL09BEEH0010009326,RETAIL_SAVING,0,11-09-2009,null,null
NL79BEEH0010009327,RETAIL_CHECKING,0,11-09-2009,null,null
NL52BEEH0010009328,RETAIL_SAVING,0,11-09-2009,null,null
NL25BEEH0010009329,RETAIL_CHECKING,0,11-09-2009,null,null
NL95BEEH0010009330,RETAIL_SAVING,0,11-09-2009,null,null
NL68BEEH0010009331,RETAIL_CHECKING,0,11-09-2009,null,null
NL41BEEH0010009332,RETAIL_SAVING,0,11-09-2009,null,null
NL14BEEH0010009333,RETAIL_CHECKING,0,11-09-2009,null,null
NL84BEEH0010009334,RETAIL_SAVING,0,11-09-2009,null,null
NL57BEEH0010009335,RETAIL_CHECKING,0,11-09-2009,null,null
NL30BEEH0010009336,RETAIL_SAVING,0,11-09-2009,null,null
NL03BEEH0010009337,RETAIL_CHECKING,0,11-09-2009,null,null
NL73BEEH0010009338,RETAIL_SAVING,0,11-09-2009,null,null
NL46BEEH0010009339,RETAIL_CHECKING,0,11-09-2009,null,null
NL19BEEH0010009340,RETAIL_SAVING,0,11-09-2009,null,null
NL89BEEH0010009341,RETAIL_CHECKING,0,11-09-2009,null,null
NL62BEEH0010009342,RETAIL_SAVING,0,11-09-2009,null,null
NL35BEEH0010009343,RETAIL_CHECKING,0,11-09-2009,null,null
NL08BEEH0010009344,RETAIL_SAVING,0,11-09-2009,null,null
NL78BEEH0010009345,RETAIL_CHECKING,0,11-09-2009,null,null
NL51BEEH0010009346,RETAIL_SAVING,0,11-09-2009,null,null
NL24BEEH0010009347,RETAIL_CHECKING,0,11-09-2009,null,null
NL94BEEH0010009348,RETAIL_SAVING,0,11-09-2009,null,null
NL67BEEH0010009349,RETAIL_CHECKING,0,11-09-2009,null,null
NL40BEEH0010009350,RETAIL_SAVING,0,11-09-2009,null,null
NL13BEEH0010009351,RETAIL_CHECKING,0,11-09-2009,null,null
NL83BEEH0010009352,RETAIL_SAVING,0,11-09-2009,null,null
NL56BEEH0010009353,RETAIL_CHECKING,0,11-09-2009,null,null
NL29BEEH0010009354,RETAIL_SAVING,0,11-09-2009,null,null
NL02BEEH0010009355,RETAIL_CHECKING,0,11-09-2009,null,null
NL72BEEH0010009356,RETAIL_SAVING,0,11-09-2009,null,null
NL45BEEH0010009357,RETAIL_CHECKING,0,11-09-2009,null,null
NL18BEEH0010009358,RETAIL_SAVING,0,11-09-2009,null,null
NL88BEEH0010009359,RETAIL_CHECKING,0,11-09-2009,null,null
NL61BEEH0010009360,RETAIL_SAVING,0,11-09-2009,null,null
NL34BEEH0010009361,RETAIL_CHECKING,0,11-09-2009,null,null
NL07BEEH0010009362,RETAIL_SAVING,0,11-09-2009,null,null
NL77BEEH0010009363,RETAIL_CHECKING,0,11-09-2009,null,null
NL50BEEH0010009364,RETAIL_SAVING,0,11-09-2009,null,null
NL23BEEH0010009365,RETAIL_CHECKING,0,11-09-2009,null,null
NL93BEEH0010009366,RETAIL_SAVING,0,11-09-2009,null,null
NL66BEEH0010009367,RETAIL_CHECKING,0,11-09-2009,null,null
NL39BEEH0010009368,RETAIL_SAVING,0,11-09-2009,null,null
NL12BEEH0010009369,RETAIL_CHECKING,0,11-09-2009,null,null
NL82BEEH0010009370,RETAIL_SAVING,0,11-09-2009,null,null
NL55BEEH0010009371,RETAIL_CHECKING,0,11-09-2009,null,null
NL28BEEH0010009372,RETAIL_SAVING,0,11-09-2009,null,null
NL98BEEH0010009373,RETAIL_CHECKING,0,11-09-2009,null,null
NL71BEEH0010009374,RETAIL_SAVING,0,11-09-2009,null,null
NL44BEEH0010009375,RETAIL_CHECKING,0,11-09-2009,null,null
NL17BEEH0010009376,RETAIL_SAVING,0,11-09-2009,null,null
NL87BEEH0010009377,RETAIL_CHECKING,0,11-09-2009,null,null
NL60BEEH0010009378,RETAIL_SAVING,0,11-09-2009,null,null
NL33BEEH0010009379,RETAIL_CHECKING,0,11-09-2009,null,null
NL06BEEH0010009380,RETAIL_SAVING,0,11-09-2009,null,null
NL76BEEH0010009381,RETAIL_CHECKING,0,11-09-2009,null,null
NL49BEEH0010009382,RETAIL_SAVING,0,11-09-2009,null,null
NL22BEEH0010009383,RETAIL_CHECKING,0,11-09-2009,null,null
NL92BEEH0010009384,RETAIL_SAVING,0,11-09-2009,null,null
NL65BEEH0010009385,RETAIL_CHECKING,0,11-09-2009,null,null
NL38BEEH0010009386,RETAIL_SAVING,0,11-09-2009,null,null
NL11BEEH0010009387,RETAIL_CHECKING,0,11-09-2009,null,null
NL81BEEH0010009388,RETAIL_SAVING,0,11-09-2009,null,null
NL54BEEH0010009389,RETAIL_CHECKING,0,11-09-2009,null,null
NL27BEEH0010009390,RETAIL_SAVING,0,11-09-2009,null,null
NL97BEEH0010009391,RETAIL_CHECKING,0,11-09-2009,null,null
NL70BEEH0010009392,RETAIL_SAVING,0,11-09-2009,null,null
NL43BEEH0010009393,RETAIL_CHECKING,0,11-09-2009,null,null
NL16BEEH0010009394,RETAIL_SAVING,0,11-09-2009,null,null
NL86BEEH0010009395,RETAIL_CHECKING,0,11-09-2009,null,null
NL59BEEH0010009396,RETAIL_SAVING,0,11-09-2009,null,null
NL32BEEH0010009397,RETAIL_CHECKING,0,11-09-2009,null,null
NL05BEEH0010009398,RETAIL_SAVING,0,11-09-2009,null,null
NL75BEEH0010009399,RETAIL_CHECKING,0,11-09-2009,null,null
NL48BEEH0010009400,RETAIL_SAVING,0,11-09-2009,null,null
NL21BEEH0010009401,RETAIL_CHECKING,0,11-09-2009,null,null
NL91BEEH0010009402,RETAIL_SAVING,0,11-09-2009,null,null
NL64BEEH0010009403,RETAIL_CHECKING,0,11-09-2009,null,null
NL37BEEH0010009404,RETAIL_SAVING,0,11-09-2009,null,null
NL10BEEH0010009405,RETAIL_CHECKING,0,11-09-2009,null,null
NL80BEEH0010009406,RETAIL_SAVING,0,11-09-2009,null,null
NL53BEEH0010009407,RETAIL_CHECKING,0,11-09-2009,null,null
NL26BEEH0010009408,RETAIL_SAVING,0,11-09-2009,null,null
NL96BEEH0010009409,RETAIL_CHECKING,0,11-09-2009,null,null
NL69BEEH0010009410,RETAIL_SAVING,0,11-09-2009,null,null
